fips,state,year,month,civil_noninstitutionalpop,laborforce,percentlaborforce,totalemploy,peremploy,totalunemploy,unemployrate
45,South Carolina,2012,9,"3,667,053","2,180,894",59.5,"1,990,396",54.3,"190,498",8.7
46,South Dakota,2012,9,"634,473","443,175",69.8,"424,175",66.9,"19,000",4.3
47,Tennessee,2012,9,"5,033,254","3,094,522",61.5,"2,855,919",56.7,"238,603",7.7
48,Texas,2012,9,"19,417,618","12,717,822",65.5,"11,897,408",61.3,"820,414",6.5
49,Utah,2012,9,"2,036,416","1,376,578",67.6,"1,306,077",64.1,"70,501",5.1
50,Vermont,2012,9,"511,882","354,278",69.2,"336,928",65.8,"17,350",4.9
51,Virginia,2012,9,"6,341,076","4,220,664",66.6,"3,974,196",62.7,"246,468",5.8
53,Washington,2012,9,"5,395,879","3,463,367",64.2,"3,193,836",59.2,"269,531",7.8
54,West Virginia,2012,9,"1,487,417","807,326",54.3,"745,960",50.2,"61,366",7.6
55,Wisconsin,2012,9,"4,492,258","3,073,496",68.4,"2,859,767",63.7,"213,729",7
56,Wyoming,2012,9,"445,707","307,102",68.9,"290,814",65.2,"16,288",5.3
1,Alabama,2012,10,"3,752,355","2,167,852",57.8,"1,999,267",53.3,"168,585",7.8
2,Alaska,2012,10,"536,768","365,267",68,"339,841",63.3,"25,426",7
4,Arizona,2012,10,"5,030,319","3,018,516",60,"2,780,772",55.3,"237,744",7.9
5,Arkansas,2012,10,"2,268,032","1,326,210",58.5,"1,226,816",54.1,"99,394",7.5
6,California,2012,10,"29,517,078","18,573,324",62.9,"16,754,826",56.8,"1,818,498",9.8
37,Los Angeles County,2012,10,"7,869,462","4,927,093",62.6,"4,414,024",56.1,"513,069",10.4
8,Colorado,2012,10,"4,016,343","2,760,039",68.7,"2,551,714",63.5,"208,325",7.5
9,Connecticut,2012,10,"2,848,622","1,874,483",65.8,"1,718,108",60.3,"156,375",8.3
10,Delaware,2012,10,"723,049","444,918",61.5,"412,597",57.1,"32,321",7.3
11,District of Columbia,2012,10,"530,820","372,080",70.1,"339,769",64,"32,311",8.7
12,Florida,2012,10,"15,552,206","9,409,185",60.5,"8,652,885",55.6,"756,300",8
13,Georgia,2012,10,"7,516,510","4,781,574",63.6,"4,366,955",58.1,"414,619",8.7
15,Hawaii,2012,10,"1,066,793","645,446",60.5,"610,408",57.2,"35,038",5.4
16,Idaho,2012,10,"1,198,337","769,330",64.2,"716,757",59.8,"52,573",6.8
17,Illinois,2012,10,"10,000,432","6,597,625",66,"6,007,871",60.1,"589,754",8.9
18,Indiana,2012,10,"5,043,096","3,170,967",62.9,"2,908,044",57.7,"262,923",8.3
19,Iowa,2012,10,"2,394,726","1,647,584",68.8,"1,565,938",65.4,"81,646",5
20,Kansas,2012,10,"2,178,559","1,483,531",68.1,"1,401,098",64.3,"82,433",5.6
21,Kentucky,2012,10,"3,391,277","2,058,408",60.7,"1,891,266",55.8,"167,142",8.1
22,Louisiana,2012,10,"3,510,971","2,081,984",59.3,"1,943,970",55.4,"138,014",6.6
23,Maine,2012,10,"1,084,192","703,118",64.9,"651,900",60.1,"51,218",7.3
24,Maryland,2012,10,"4,618,405","3,125,628",67.7,"2,911,791",63,"213,837",6.8
25,Massachusetts,2012,10,"5,364,507","3,490,733",65.1,"3,258,223",60.7,"232,510",6.7
26,Michigan,2012,10,"7,794,775","4,681,225",60.1,"4,261,008",54.7,"420,217",9
27,Minnesota,2012,10,"4,199,381","2,965,329",70.6,"2,803,851",66.8,"161,478",5.4
28,Mississippi,2012,10,"2,257,488","1,302,702",57.7,"1,186,495",52.6,"116,207",8.9
29,Missouri,2012,10,"4,677,634","3,011,659",64.4,"2,808,075",60,"203,584",6.8
30,Montana,2012,10,"794,601","508,208",64,"478,997",60.3,"29,211",5.7
31,Nebraska,2012,10,"1,416,772","1,019,016",71.9,"978,726",69.1,"40,290",4
32,Nevada,2012,10,"2,142,892","1,379,754",64.4,"1,233,233",57.5,"146,521",10.6
33,New Hampshire,2012,10,"1,068,250","742,856",69.5,"701,645",65.7,"41,211",5.5
34,New Jersey,2012,10,"6,986,619","4,595,023",65.8,"4,172,148",59.7,"422,875",9.2
35,New Mexico,2012,10,"1,593,698","928,508",58.3,"863,851",54.2,"64,657",7
36,New York,2012,10,"15,626,386","9,656,427",61.8,"8,863,671",56.7,"792,756",8.2
51000,New York city,2012,10,"6,724,661","4,047,907",60.2,"3,686,045",54.8,"361,862",8.9
37,North Carolina,2012,10,"7,526,376","4,697,941",62.4,"4,274,123",56.8,"423,818",9
38,North Dakota,2012,10,"548,911","400,561",73,"388,249",70.7,"12,312",3.1
39,Ohio,2012,10,"9,034,922","5,699,282",63.1,"5,287,369",58.5,"411,913",7.2
40,Oklahoma,2012,10,"2,902,528","1,810,788",62.4,"1,716,561",59.1,"94,227",5.2
41,Oregon,2012,10,"3,109,533","1,931,946",62.1,"1,764,972",56.8,"166,974",8.6
42,Pennsylvania,2012,10,"10,172,391","6,491,305",63.8,"5,985,581",58.8,"505,724",7.8
44,Rhode Island,2012,10,"846,924","558,213",65.9,"503,013",59.4,"55,200",9.9
45,South Carolina,2012,10,"3,671,268","2,181,807",59.4,"1,994,258",54.3,"187,549",8.6
46,South Dakota,2012,10,"635,230","443,352",69.8,"424,721",66.9,"18,631",4.2
47,Tennessee,2012,10,"5,037,362","3,094,766",61.4,"2,856,762",56.7,"238,004",7.7
48,Texas,2012,10,"19,449,862","12,735,565",65.5,"11,920,259",61.3,"815,306",6.4
49,Utah,2012,10,"2,039,994","1,379,682",67.6,"1,309,777",64.2,"69,905",5.1
50,Vermont,2012,10,"512,095","353,750",69.1,"336,733",65.8,"17,017",4.8
51,Virginia,2012,10,"6,347,176","4,223,941",66.5,"3,979,652",62.7,"244,289",5.8
53,Washington,2012,10,"5,401,625","3,461,568",64.1,"3,197,705",59.2,"263,863",7.6
54,West Virginia,2012,10,"1,487,458","806,889",54.2,"745,909",50.1,"60,980",7.6
55,Wisconsin,2012,10,"4,494,880","3,074,210",68.4,"2,862,416",63.7,"211,794",6.9
56,Wyoming,2012,10,"446,190","306,969",68.8,"290,866",65.2,"16,103",5.2
1,Alabama,2012,11,"3,754,244","2,166,769",57.7,"2,000,741",53.3,"166,028",7.7
2,Alaska,2012,11,"537,116","365,261",68,"339,918",63.3,"25,343",6.9
4,Arizona,2012,11,"5,037,171","3,016,834",59.9,"2,781,196",55.2,"235,638",7.8
5,Arkansas,2012,11,"2,269,017","1,321,893",58.3,"1,223,161",53.9,"98,732",7.5
6,California,2012,11,"29,551,492","18,595,656",62.9,"16,797,167",56.8,"1,798,489",9.7
37,Los Angeles County,2012,11,"7,876,485","4,934,724",62.7,"4,424,366",56.2,"510,358",10.3
8,Colorado,2012,11,"4,022,807","2,762,773",68.7,"2,557,147",63.6,"205,626",7.4
9,Connecticut,2012,11,"2,849,833","1,871,102",65.7,"1,716,860",60.2,"154,242",8.2
10,Delaware,2012,11,"723,762","444,566",61.4,"412,246",57,"32,320",7.3
11,District of Columbia,2012,11,"531,626","373,493",70.3,"340,994",64.1,"32,499",8.7
12,Florida,2012,11,"15,572,040","9,414,404",60.5,"8,667,436",55.7,"746,968",7.9
13,Georgia,2012,11,"7,523,702","4,781,014",63.5,"4,368,461",58.1,"412,553",8.6
15,Hawaii,2012,11,"1,068,004","645,313",60.4,"611,192",57.2,"34,121",5.3
16,Idaho,2012,11,"1,199,716","769,301",64.1,"717,473",59.8,"51,828",6.7
17,Illinois,2012,11,"10,004,173","6,597,844",66,"6,003,749",60,"594,095",9
18,Indiana,2012,11,"5,046,053","3,175,703",62.9,"2,910,837",57.7,"264,866",8.3
19,Iowa,2012,11,"2,396,089","1,649,323",68.8,"1,568,004",65.4,"81,319",4.9
20,Kansas,2012,11,"2,179,458","1,484,489",68.1,"1,402,100",64.3,"82,389",5.5
21,Kentucky,2012,11,"3,393,306","2,058,441",60.7,"1,891,883",55.8,"166,558",8.1
22,Louisiana,2012,11,"3,513,084","2,086,560",59.4,"1,946,756",55.4,"139,804",6.7
23,Maine,2012,11,"1,084,427","703,554",64.9,"652,775",60.2,"50,779",7.2
24,Maryland,2012,11,"4,622,357","3,127,808",67.7,"2,914,189",63,"213,619",6.8
25,Massachusetts,2012,11,"5,369,409","3,491,123",65,"3,258,023",60.7,"233,100",6.7
26,Michigan,2012,11,"7,797,815","4,688,408",60.1,"4,267,408",54.7,"421,000",9
27,Minnesota,2012,11,"4,202,594","2,967,233",70.6,"2,807,969",66.8,"159,264",5.4
28,Mississippi,2012,11,"2,258,549","1,297,428",57.4,"1,181,949",52.3,"115,479",8.9
29,Missouri,2012,11,"4,679,641","3,012,144",64.4,"2,808,798",60,"203,346",6.8
30,Montana,2012,11,"795,324","508,745",64,"479,914",60.3,"28,831",5.7
31,Nebraska,2012,11,"1,417,729","1,019,669",71.9,"979,410",69.1,"40,259",3.9
32,Nevada,2012,11,"2,145,916","1,380,410",64.3,"1,235,632",57.6,"144,778",10.5
33,New Hampshire,2012,11,"1,068,739","742,622",69.5,"701,643",65.7,"40,979",5.5
34,New Jersey,2012,11,"6,990,590","4,593,931",65.7,"4,174,596",59.7,"419,335",9.1
35,New Mexico,2012,11,"1,594,357","928,918",58.3,"864,274",54.2,"64,644",7
36,New York,2012,11,"15,635,796","9,659,199",61.8,"8,873,366",56.8,"785,833",8.1
51000,New York city,2012,11,"6,729,499","4,051,230",60.2,"3,690,886",54.8,"360,344",8.9
37,North Carolina,2012,11,"7,535,168","4,700,307",62.4,"4,278,543",56.8,"421,764",9
38,North Dakota,2012,11,"550,233","401,460",73,"389,109",70.7,"12,351",3.1
39,Ohio,2012,11,"9,037,918","5,703,466",63.1,"5,286,681",58.5,"416,785",7.3
40,Oklahoma,2012,11,"2,905,083","1,810,752",62.3,"1,716,090",59.1,"94,662",5.2
41,Oregon,2012,11,"3,112,220","1,926,414",61.9,"1,760,754",56.6,"165,660",8.6
42,Pennsylvania,2012,11,"10,174,581","6,490,749",63.8,"5,986,791",58.8,"503,958",7.8
44,Rhode Island,2012,11,"847,155","557,953",65.9,"503,771",59.5,"54,182",9.7
45,South Carolina,2012,11,"3,675,767","2,183,135",59.4,"1,997,646",54.3,"185,489",8.5
46,South Dakota,2012,11,"635,987","443,499",69.7,"425,298",66.9,"18,201",4.1
47,Tennessee,2012,11,"5,041,201","3,093,860",61.4,"2,854,746",56.6,"239,114",7.7
48,Texas,2012,11,"19,482,371","12,753,831",65.5,"11,939,155",61.3,"814,676",6.4
49,Utah,2012,11,"2,043,468","1,383,052",67.7,"1,313,753",64.3,"69,299",5
50,Vermont,2012,11,"512,266","353,193",68.9,"336,519",65.7,"16,674",4.7
51,Virginia,2012,11,"6,353,486","4,225,973",66.5,"3,983,289",62.7,"242,684",5.7
53,Washington,2012,11,"5,407,356","3,460,327",64,"3,201,246",59.2,"259,081",7.5
54,West Virginia,2012,11,"1,487,290","806,283",54.2,"745,974",50.2,"60,309",7.5
55,Wisconsin,2012,11,"4,497,149","3,075,852",68.4,"2,864,789",63.7,"211,063",6.9
56,Wyoming,2012,11,"446,612","306,818",68.7,"290,937",65.1,"15,881",5.2
1,Alabama,2012,12,"3,755,899","2,165,648",57.7,"2,001,656",53.3,"163,992",7.6
2,Alaska,2012,12,"537,402","365,173",68,"339,908",63.3,"25,265",6.9
4,Arizona,2012,12,"5,043,653","3,015,258",59.8,"2,780,783",55.1,"234,475",7.8
5,Arkansas,2012,12,"2,269,877","1,318,364",58.1,"1,220,257",53.8,"98,107",7.4
6,California,2012,12,"29,583,570","18,613,211",62.9,"16,834,376",56.9,"1,778,835",9.6
37,Los Angeles County,2012,12,"7,883,817","4,940,728",62.7,"4,432,775",56.2,"507,953",10.3
8,Colorado,2012,12,"4,028,954","2,764,602",68.6,"2,561,912",63.6,"202,690",7.3
9,Connecticut,2012,12,"2,850,852","1,867,857",65.5,"1,715,701",60.2,"152,156",8.1
10,Delaware,2012,12,"724,422","444,073",61.3,"411,815",56.8,"32,258",7.3
11,District of Columbia,2012,12,"532,441","374,503",70.3,"341,852",64.2,"32,651",8.7
12,Florida,2012,12,"15,590,682","9,415,471",60.4,"8,678,497",55.7,"736,974",7.8
13,Georgia,2012,12,"7,530,379","4,778,602",63.5,"4,368,223",58,"410,379",8.6
15,Hawaii,2012,12,"1,069,048","645,121",60.3,"611,754",57.2,"33,367",5.2
16,Idaho,2012,12,"1,201,029","769,175",64,"718,051",59.8,"51,124",6.6
17,Illinois,2012,12,"10,007,163","6,594,911",65.9,"5,995,641",59.9,"599,270",9.1
18,Indiana,2012,12,"5,048,675","3,179,968",63,"2,913,564",57.7,"266,404",8.4
19,Iowa,2012,12,"2,397,288","1,651,736",68.9,"1,570,570",65.5,"81,166",4.9
20,Kansas,2012,12,"2,180,215","1,485,189",68.1,"1,402,975",64.4,"82,214",5.5
21,Kentucky,2012,12,"3,395,076","2,058,002",60.6,"1,891,858",55.7,"166,144",8.1
22,Louisiana,2012,12,"3,515,023","2,091,776",59.5,"1,948,820",55.4,"142,956",6.8
23,Maine,2012,12,"1,084,614","704,150",64.9,"653,799",60.3,"50,351",7.2
24,Maryland,2012,12,"4,626,101","3,129,298",67.6,"2,915,975",63,"213,323",6.8
25,Massachusetts,2012,12,"5,373,943","3,490,850",65,"3,257,067",60.6,"233,783",6.7
26,Michigan,2012,12,"7,800,381","4,695,711",60.2,"4,274,247",54.8,"421,464",9
27,Minnesota,2012,12,"4,205,552","2,968,625",70.6,"2,811,807",66.9,"156,818",5.3
28,Mississippi,2012,12,"2,259,504","1,291,949",57.2,"1,176,980",52.1,"114,969",8.9
29,Missouri,2012,12,"4,681,339","3,012,007",64.3,"2,809,332",60,"202,675",6.7
30,Montana,2012,12,"795,991","509,406",64,"480,893",60.4,"28,513",5.6
31,Nebraska,2012,12,"1,418,608","1,020,001",71.9,"979,881",69.1,"40,120",3.9
32,Nevada,2012,12,"2,148,729","1,380,839",64.3,"1,237,708",57.6,"143,131",10.4
33,New Hampshire,2012,12,"1,069,148","742,346",69.4,"701,664",65.6,"40,682",5.5
34,New Jersey,2012,12,"6,994,064","4,589,401",65.6,"4,175,627",59.7,"413,774",9
35,New Mexico,2012,12,"1,594,899","928,635",58.2,"864,165",54.2,"64,470",6.9
36,New York,2012,12,"15,644,210","9,658,975",61.7,"8,879,480",56.8,"779,495",8.1
51000,New York city,2012,12,"6,734,648","4,054,579",60.2,"3,695,221",54.9,"359,358",8.9
37,North Carolina,2012,12,"7,543,301","4,698,688",62.3,"4,280,425",56.7,"418,263",8.9
38,North Dakota,2012,12,"551,519","402,413",73,"390,035",70.7,"12,378",3.1
39,Ohio,2012,12,"9,040,322","5,707,635",63.1,"5,285,564",58.5,"422,071",7.4
40,Oklahoma,2012,12,"2,907,398","1,810,037",62.3,"1,714,910",59,"95,127",5.3
41,Oregon,2012,12,"3,114,749","1,920,995",61.7,"1,757,089",56.4,"163,906",8.5
42,Pennsylvania,2012,12,"10,176,223","6,487,184",63.7,"5,986,323",58.8,"500,861",7.7
44,Rhode Island,2012,12,"847,319","557,506",65.8,"504,296",59.5,"53,210",9.5
45,South Carolina,2012,12,"3,679,945","2,184,475",59.4,"2,000,500",54.4,"183,975",8.4
46,South Dakota,2012,12,"636,672","443,603",69.7,"425,811",66.9,"17,792",4
47,Tennessee,2012,12,"5,044,696","3,091,672",61.3,"2,850,109",56.5,"241,563",7.8
48,Texas,2012,12,"19,513,265","12,772,528",65.5,"11,955,536",61.3,"816,992",6.4
49,Utah,2012,12,"2,046,804","1,386,449",67.7,"1,317,900",64.4,"68,549",4.9
50,Vermont,2012,12,"512,418","352,674",68.8,"336,326",65.6,"16,348",4.6
51,Virginia,2012,12,"6,359,217","4,226,598",66.5,"3,985,085",62.7,"241,513",5.7
53,Washington,2012,12,"5,412,656","3,459,576",63.9,"3,204,228",59.2,"255,348",7.4
54,West Virginia,2012,12,"1,487,099","805,304",54.2,"746,064",50.2,"59,240",7.4
55,Wisconsin,2012,12,"4,499,070","3,078,156",68.4,"2,866,674",63.7,"211,482",6.9
56,Wyoming,2012,12,"447,004","306,664",68.6,"291,008",65.1,"15,656",5.1
1,Alabama,2013,1,"3,757,390","2,164,118",57.6,"2,002,159",53.3,"161,959",7.5
2,Alaska,2013,1,"537,720","365,021",67.9,"339,827",63.2,"25,194",6.9
4,Arizona,2013,1,"5,049,946","3,014,289",59.7,"2,780,411",55.1,"233,878",7.8
5,Arkansas,2013,1,"2,270,602","1,315,661",57.9,"1,218,053",53.6,"97,608",7.4
6,California,2013,1,"29,614,959","18,624,362",62.9,"16,866,520",57,"1,757,842",9.4
37,Los Angeles County,2013,1,"7,891,375","4,944,996",62.7,"4,439,728",56.3,"505,268",10.2
8,Colorado,2013,1,"4,034,885","2,765,687",68.5,"2,566,065",63.6,"199,622",7.2
9,Connecticut,2013,1,"2,851,729","1,865,095",65.4,"1,714,784",60.1,"150,311",8.1
10,Delaware,2013,1,"725,101","443,438",61.2,"411,319",56.7,"32,119",7.2
11,District of Columbia,2013,1,"533,240","375,075",70.3,"342,347",64.2,"32,728",8.7
12,Florida,2013,1,"15,608,632","9,413,545",60.3,"8,687,417",55.7,"726,128",7.7
13,Georgia,2013,1,"7,536,997","4,774,376",63.3,"4,366,672",57.9,"407,704",8.5
15,Hawaii,2013,1,"1,070,032","644,957",60.3,"612,209",57.2,"32,748",5.1
16,Idaho,2013,1,"1,202,260","769,041",64,"718,576",59.8,"50,465",6.6
17,Illinois,2013,1,"10,009,927","6,588,978",65.8,"5,985,535",59.8,"603,443",9.2
18,Indiana,2013,1,"5,050,960","3,183,212",63,"2,916,481",57.7,"266,731",8.4
19,Iowa,2013,1,"2,398,337","1,654,721",69,"1,573,536",65.6,"81,185",4.9
20,Kansas,2013,1,"2,180,829","1,485,501",68.1,"1,403,645",64.4,"81,856",5.5
21,Kentucky,2013,1,"3,396,635","2,057,307",60.6,"1,891,191",55.7,"166,116",8.1
22,Louisiana,2013,1,"3,516,716","2,096,472",59.6,"1,950,172",55.5,"146,300",7
23,Maine,2013,1,"1,084,720","704,851",65,"654,962",60.4,"49,889",7.1
24,Maryland,2013,1,"4,629,574","3,130,018",67.6,"2,917,132",63,"212,886",6.8
25,Massachusetts,2013,1,"5,378,247","3,490,927",64.9,"3,256,205",60.5,"234,722",6.7
26,Michigan,2013,1,"7,802,517","4,702,678",60.3,"4,282,089",54.9,"420,589",8.9
27,Minnesota,2013,1,"4,208,272","2,969,635",70.6,"2,815,276",66.9,"154,359",5.2
28,Mississippi,2013,1,"2,260,344","1,286,677",56.9,"1,172,083",51.9,"114,594",8.9
29,Missouri,2013,1,"4,682,833","3,011,493",64.3,"2,809,822",60,"201,671",6.7
30,Montana,2013,1,"796,635","510,172",64,"481,901",60.5,"28,271",5.5
31,Nebraska,2013,1,"1,419,365","1,020,082",71.9,"980,174",69.1,"39,908",3.9
32,Nevada,2013,1,"2,151,465","1,381,096",64.2,"1,239,572",57.6,"141,524",10.2
33,New Hampshire,2013,1,"1,069,492","742,131",69.4,"701,841",65.6,"40,290",5.4
34,New Jersey,2013,1,"6,997,253","4,581,733",65.5,"4,175,123",59.7,"406,610",8.9
35,New Mexico,2013,1,"1,595,336","927,699",58.2,"863,598",54.1,"64,101",6.9
36,New York,2013,1,"15,651,972","9,656,067",61.7,"8,883,778",56.8,"772,289",8
51000,New York city,2013,1,"6,740,050","4,057,671",60.2,"3,699,585",54.9,"358,086",8.8
37,North Carolina,2013,1,"7,551,317","4,693,586",62.2,"4,280,733",56.7,"412,853",8.8
38,North Dakota,2013,1,"552,761","403,391",73,"391,006",70.7,"12,385",3.1
39,Ohio,2013,1,"9,042,212","5,711,581",63.2,"5,284,953",58.4,"426,628",7.5
40,Oklahoma,2013,1,"2,909,628","1,809,070",62.2,"1,713,468",58.9,"95,602",5.3
41,Oregon,2013,1,"3,117,058","1,916,020",61.5,"1,754,301",56.3,"161,719",8.4
42,Pennsylvania,2013,1,"10,177,213","6,481,028",63.7,"5,985,054",58.8,"495,974",7.7
44,Rhode Island,2013,1,"847,398","556,967",65.7,"504,583",59.5,"52,384",9.4
45,South Carolina,2013,1,"3,684,210","2,185,454",59.3,"2,002,910",54.4,"182,544",8.4
46,South Dakota,2013,1,"637,340","443,692",69.6,"426,242",66.9,"17,450",3.9
47,Tennessee,2013,1,"5,047,886","3,088,157",61.2,"2,843,767",56.3,"244,390",7.9
48,Texas,2013,1,"19,543,694","12,791,153",65.4,"11,971,404",61.3,"819,749",6.4
49,Utah,2013,1,"2,050,003","1,389,664",67.8,"1,322,031",64.5,"67,633",4.9
50,Vermont,2013,1,"512,531","352,234",68.7,"336,165",65.6,"16,069",4.6
51,Virginia,2013,1,"6,364,499","4,226,026",66.4,"3,985,387",62.6,"240,639",5.7
53,Washington,2013,1,"5,417,579","3,459,153",63.9,"3,206,630",59.2,"252,523",7.3
54,West Virginia,2013,1,"1,486,779","803,857",54.1,"746,074",50.2,"57,783",7.2
55,Wisconsin,2013,1,"4,500,729","3,080,538",68.4,"2,868,261",63.7,"212,277",6.9
56,Wyoming,2013,1,"447,358","306,530",68.5,"291,100",65.1,"15,430",5
1,Alabama,2013,2,"3,758,371","2,161,895",57.5,"2,002,536",53.3,"159,359",7.4
2,Alaska,2013,2,"537,874","364,855",67.8,"339,718",63.2,"25,137",6.9
4,Arizona,2013,2,"5,055,489","3,014,373",59.6,"2,781,137",55,"233,236",7.7
5,Arkansas,2013,2,"2,270,967","1,313,722",57.8,"1,216,474",53.6,"97,248",7.4
6,California,2013,2,"29,642,378","18,630,565",62.9,"16,895,234",57,"1,735,331",9.3
37,Los Angeles County,2013,2,"7,898,266","4,948,882",62.7,"4,446,730",56.3,"502,152",10.1
8,Colorado,2013,2,"4,040,427","2,766,571",68.5,"2,569,980",63.6,"196,591",7.1
9,Connecticut,2013,2,"2,852,199","1,863,324",65.3,"1,714,559",60.1,"148,765",8
10,Delaware,2013,2,"725,592","442,711",61,"410,830",56.6,"31,881",7.2
11,District of Columbia,2013,2,"534,005","375,263",70.3,"342,544",64.1,"32,719",8.7
12,Florida,2013,2,"15,624,133","9,411,761",60.2,"8,697,259",55.7,"714,502",7.6
13,Georgia,2013,2,"7,542,438","4,769,324",63.2,"4,364,886",57.9,"404,438",8.5
15,Hawaii,2013,2,"1,070,891","644,972",60.2,"612,755",57.2,"32,217",5
16,Idaho,2013,2,"1,203,302","769,044",63.9,"719,177",59.8,"49,867",6.5
17,Illinois,2013,2,"10,011,190","6,581,490",65.7,"5,976,365",59.7,"605,125",9.2
18,Indiana,2013,2,"5,052,672","3,185,300",63,"2,920,103",57.8,"265,197",8.3
19,Iowa,2013,2,"2,399,055","1,658,221",69.1,"1,576,942",65.7,"81,279",4.9
20,Kansas,2013,2,"2,181,118","1,485,469",68.1,"1,404,169",64.4,"81,300",5.5
21,Kentucky,2013,2,"3,397,816","2,056,466",60.5,"1,890,052",55.6,"166,414",8.1
22,Louisiana,2013,2,"3,518,086","2,099,883",59.7,"1,951,271",55.5,"148,612",7.1
23,Maine,2013,2,"1,084,637","705,604",65.1,"656,234",60.5,"49,370",7
24,Maryland,2013,2,"4,632,592","3,130,044",67.6,"2,917,837",63,"212,207",6.8
25,Massachusetts,2013,2,"5,381,898","3,492,365",64.9,"3,256,435",60.5,"235,930",6.8
26,Michigan,2013,2,"7,803,625","4,709,373",60.3,"4,291,175",55,"418,198",8.9
27,Minnesota,2013,2,"4,210,482","2,970,236",70.5,"2,818,244",66.9,"151,992",5.1
28,Mississippi,2013,2,"2,260,887","1,281,820",56.7,"1,167,800",51.7,"114,020",8.9
29,Missouri,2013,2,"4,683,556","3,011,258",64.3,"2,810,665",60,"200,593",6.7
30,Montana,2013,2,"797,132","510,934",64.1,"482,834",60.6,"28,100",5.5
31,Nebraska,2013,2,"1,419,950","1,020,050",71.8,"980,371",69,"39,679",3.9
32,Nevada,2013,2,"2,153,973","1,381,337",64.1,"1,241,454",57.6,"139,883",10.1
33,New Hampshire,2013,2,"1,069,676","741,946",69.4,"702,154",65.6,"39,792",5.4
34,New Jersey,2013,2,"6,999,609","4,572,246",65.3,"4,173,684",59.6,"398,562",8.7
35,New Mexico,2013,2,"1,595,595","926,236",58,"862,682",54.1,"63,554",6.9
36,New York,2013,2,"15,657,858","9,653,130",61.7,"8,889,736",56.8,"763,394",7.9
51000,New York city,2013,2,"6,744,813","4,061,191",60.2,"3,705,054",54.9,"356,137",8.8
37,North Carolina,2013,2,"7,558,065","4,686,962",62,"4,281,324",56.6,"405,638",8.7
38,North Dakota,2013,2,"553,959","404,317",73,"391,963",70.8,"12,354",3.1
39,Ohio,2013,2,"9,042,959","5,715,190",63.2,"5,285,928",58.5,"429,262",7.5
40,Oklahoma,2013,2,"2,911,430","1,808,326",62.1,"1,712,356",58.8,"95,970",5.3
41,Oregon,2013,2,"3,118,983","1,911,913",61.3,"1,752,709",56.2,"159,204",8.3
42,Pennsylvania,2013,2,"10,176,863","6,473,357",63.6,"5,984,267",58.8,"489,090",7.6
44,Rhode Island,2013,2,"847,487","556,463",65.7,"504,694",59.6,"51,769",9.3
45,South Carolina,2013,2,"3,687,623","2,185,941",59.3,"2,005,239",54.4,"180,702",8.3
46,South Dakota,2013,2,"637,921","443,780",69.6,"426,585",66.9,"17,195",3.9
47,Tennessee,2013,2,"5,050,479","3,083,771",61.1,"2,837,399",56.2,"246,372",8
48,Texas,2013,2,"19,571,521","12,809,459",65.4,"11,989,233",61.3,"820,226",6.4
49,Utah,2013,2,"2,053,041","1,392,774",67.8,"1,326,162",64.6,"66,612",4.8
50,Vermont,2013,2,"512,593","351,892",68.6,"336,030",65.6,"15,862",4.5
51,Virginia,2013,2,"6,369,140","4,225,333",66.3,"3,985,451",62.6,"239,882",5.7
53,Washington,2013,2,"5,421,894","3,459,096",63.8,"3,208,851",59.2,"250,245",7.2
54,West Virginia,2013,2,"1,486,265","802,157",54,"746,037",50.2,"56,120",7
55,Wisconsin,2013,2,"4,501,855","3,082,784",68.5,"2,870,210",63.8,"212,574",6.9
56,Wyoming,2013,2,"447,697","306,432",68.4,"291,238",65.1,"15,194",5
1,Alabama,2013,3,"3,759,603","2,159,126",57.4,"2,003,042",53.3,"156,084",7.2
2,Alaska,2013,3,"538,013","364,751",67.8,"339,651",63.1,"25,100",6.9
4,Arizona,2013,3,"5,061,149","3,015,659",59.6,"2,783,632",55,"232,027",7.7
5,Arkansas,2013,3,"2,271,587","1,312,369",57.8,"1,215,394",53.5,"96,975",7.4
6,California,2013,3,"29,669,174","18,635,548",62.8,"16,923,441",57,"1,712,107",9.2
37,Los Angeles County,2013,3,"7,905,451","4,954,033",62.7,"4,455,496",56.4,"498,537",10.1
8,Colorado,2013,3,"4,046,002","2,767,881",68.4,"2,574,065",63.6,"193,816",7
9,Connecticut,2013,3,"2,852,871","1,862,904",65.3,"1,715,424",60.1,"147,480",7.9
